_id,name,timestamp,free_bikes,empty_slots
675c507229e41621fae306b9,Adormideras,2024-12-13 15:19:14.815,6,13
675c507229e41621fae306ba,Marineda,2024-12-13 15:19:14.815,14,9
675c507229e41621fae306bb,Parque de Santa Margarita,2024-12-13 15:19:14.815,0,11
675c507229e41621fae306bc,Ciudad Escolar,2024-12-13 15:19:14.815,18,1
675c507229e41621fae306bd,Parque de Eirís,2024-12-13 15:19:14.815,7,12
675c507229e41621fae306be,Novo Mesoiro,2024-12-13 15:19:14.815,1,22
675c507229e41621fae306bf,Chuac,2024-12-13 15:19:14.815,5,14
675c507229e41621fae306c0,Casa de Sol,2024-12-13 15:19:14.815,4,11
675c507229e41621fae306c1,Centro deportivo Elviña,2024-12-13 15:19:14.815,1,18
675c507229e41621fae306c2,Maestranza,2024-12-13 15:19:14.815,5,14
675c507229e41621fae306c3,Mirador de los Castros,2024-12-13 15:19:14.815,10,9
675c507229e41621fae306c4,Plaza de Vigo,2024-12-13 15:19:14.815,10,6
675c507229e41621fae306c5,Obelisco,2024-12-13 15:19:14.815,2,19
675c507229e41621fae306c6,Millenium,2024-12-13 15:19:14.815,6,8
675c507229e41621fae306c7,Praza de Ourense,2024-12-13 15:19:14.815,2,13
675c507229e41621fae306c8,Parque del Agra,2024-12-13 15:19:14.815,2,13
675c507229e41621fae306c9,Rosales-Labañou,2024-12-13 15:19:14.815,1,13
675c507229e41621fae306ca,Centro Cívico Monelos,2024-12-13 15:19:14.815,2,13
675c5141239cd50d29f3ae6f,Avenida de Arteixo,2024-12-13 15:22:41.020,1,14
675c5141239cd50d29f3ae70,Mercado de Monte Alto,2024-12-13 15:22:41.020,2,13
675c5141239cd50d29f3ae71,Los Rosales,2024-12-13 15:22:41.020,0,25
675c5141239cd50d29f3ae72,Plaza de Portugal,2024-12-13 15:22:41.020,2,17
675c5141239cd50d29f3ae73,Ventorrillo,2024-12-13 15:22:41.020,2,15
675c5141239cd50d29f3ae74,Cd Castrillón,2024-12-13 15:22:41.020,5,10
675c5141239cd50d29f3ae75, Pablo Picasso,2024-12-13 15:22:41.020,7,12
675c5141239cd50d29f3ae76,Barrio de las Flores,2024-12-13 15:22:41.020,9,14
675c5141239cd50d29f3ae77,Torre de Hércules,2024-12-13 15:22:41.020,12,3
675c5141239cd50d29f3ae78,Campo de Marte,2024-12-13 15:22:41.020,0,15
675c5141239cd50d29f3ae79,Hospital Abente y Lago,2024-12-13 15:22:41.020,1,14
675c5141239cd50d29f3ae7a,Plaza de Tabacos,2024-12-13 15:22:41.020,13,6
675c5141239cd50d29f3ae7b,Casa del Agua,2024-12-13 15:22:41.020,12,4
675c5141239cd50d29f3ae7c,Plaza De Pontevedra,2024-12-13 15:22:41.020,4,23
675c5141239cd50d29f3ae7d,Estación Autobuses,2024-12-13 15:22:41.020,8,7
675c5141239cd50d29f3ae7e,Orillamar,2024-12-13 15:22:41.020,0,15
675c5141239cd50d29f3ae7f,Aquarium,2024-12-13 15:22:41.020,5,9
675c5141239cd50d29f3ae80,Parque de Oza,2024-12-13 15:22:41.020,5,10
675c5141239cd50d29f3ae81,Aparcamiento Matogrande,2024-12-13 15:22:41.020,8,7
675c5141239cd50d29f3ae82,Agrela,2024-12-13 15:22:41.020,10,12
675c5141239cd50d29f3ae83,Paseo de Los Puentes,2024-12-13 15:22:41.020,1,16
675c5141239cd50d29f3ae84,Ágora,2024-12-13 15:22:41.020,8,15
675c5141239cd50d29f3ae85,Campo de La Leña (Plaza De España),2024-12-13 15:22:41.020,0,14
675c5141239cd50d29f3ae86,Cuatro Caminos,2024-12-13 15:22:41.020,6,16
675c5141239cd50d29f3ae87,Puerto - Palexco,2024-12-13 15:22:41.020,7,8
675c5141239cd50d29f3ae88,Expocoruna,2024-12-13 15:22:41.020,8,11
675c5141239cd50d29f3ae89,Plaza Recife,2024-12-13 15:22:41.020,10,4
675c5141239cd50d29f3ae8a,Plaza de San Rosendo,2024-12-13 15:22:41.020,2,12
675c5141239cd50d29f3ae8b,Puerta Real,2024-12-13 15:22:41.020,5,18
675c5141239cd50d29f3ae8c,Plaza de Conchiñas,2024-12-13 15:22:41.020,1,14
675c5141239cd50d29f3ae8d,Estación Tren,2024-12-13 15:22:41.020,1,14
675c5141239cd50d29f3ae8e,Adormideras,2024-12-13 15:22:41.020,6,13
675c5141239cd50d29f3ae8f,Marineda,2024-12-13 15:22:41.020,14,9
675c5141239cd50d29f3ae90,Parque de Santa Margarita,2024-12-13 15:22:41.020,0,12
675c5141239cd50d29f3ae91,Ciudad Escolar,2024-12-13 15:22:41.020,17,2
675c5141239cd50d29f3ae92,Parque de Eirís,2024-12-13 15:22:41.020,7,12
675c5141239cd50d29f3ae93,Novo Mesoiro,2024-12-13 15:22:41.020,1,22
675c5141239cd50d29f3ae94,Chuac,2024-12-13 15:22:41.020,5,14
675c5141239cd50d29f3ae95,Casa de Sol,2024-12-13 15:22:41.020,4,12
675c5141239cd50d29f3ae96,Centro deportivo Elviña,2024-12-13 15:22:41.020,2,17
675c5141239cd50d29f3ae97,Maestranza,2024-12-13 15:22:41.020,5,14
675c5141239cd50d29f3ae98,Mirador de los Castros,2024-12-13 15:22:41.020,8,10
675c5141239cd50d29f3ae99,Plaza de Vigo,2024-12-13 15:22:41.020,11,5
675c5141239cd50d29f3ae9a,Obelisco,2024-12-13 15:22:41.020,1,19
675c5141239cd50d29f3ae9b,Millenium,2024-12-13 15:22:41.020,6,8
675c5141239cd50d29f3ae9c,Praza de Ourense,2024-12-13 15:22:41.020,3,12
675c5141239cd50d29f3ae9d,Parque del Agra,2024-12-13 15:22:41.020,0,15
675c5141239cd50d29f3ae9e,Rosales-Labañou,2024-12-13 15:22:41.020,0,14
675c5141239cd50d29f3ae9f,Centro Cívico Monelos,2024-12-13 15:22:41.020,2,13
6761aca55b7ae6ee75bd8b84,Avenida de Arteixo,2024-12-17 16:53:57.738,1,13
6761aca55b7ae6ee75bd8b85,Mercado de Monte Alto,2024-12-17 16:53:57.738,4,11
6761aca55b7ae6ee75bd8b86,Los Rosales,2024-12-17 16:53:57.738,0,25
6761aca55b7ae6ee75bd8b87,Plaza de Portugal,2024-12-17 16:53:57.738,6,14
6761aca55b7ae6ee75bd8b88,Ventorrillo,2024-12-17 16:53:57.738,1,17
6761aca55b7ae6ee75bd8b89,Cd Castrillón,2024-12-17 16:53:57.738,4,11
6761aca55b7ae6ee75bd8b8a, Pablo Picasso,2024-12-17 16:53:57.738,12,7
6761aca55b7ae6ee75bd8b8b,Barrio de las Flores,2024-12-17 16:53:57.738,9,14
6761aca55b7ae6ee75bd8b8c,Torre de Hércules,2024-12-17 16:53:57.738,0,15
6761aca55b7ae6ee75bd8b8d,Campo de Marte,2024-12-17 16:53:57.739,0,15
6761aca55b7ae6ee75bd8b8e,Hospital Abente y Lago,2024-12-17 16:53:57.739,2,13
6761aca55b7ae6ee75bd8b8f,Plaza de Tabacos,2024-12-17 16:53:57.739,12,6
6761aca55b7ae6ee75bd8b90,Casa del Agua,2024-12-17 16:53:57.739,6,10
6761aca55b7ae6ee75bd8b91,Plaza De Pontevedra,2024-12-17 16:53:57.739,17,11
6761aca55b7ae6ee75bd8b92,Estación Autobuses,2024-12-17 16:53:57.739,8,7
6761aca55b7ae6ee75bd8b93,Orillamar,2024-12-17 16:53:57.739,0,15
6761aca55b7ae6ee75bd8b94,Aquarium,2024-12-17 16:53:57.739,2,12
6761aca55b7ae6ee75bd8b95,Parque de Oza,2024-12-17 16:53:57.739,6,9
6761aca55b7ae6ee75bd8b96,Aparcamiento Matogrande,2024-12-17 16:53:57.739,8,7
6761aca55b7ae6ee75bd8b97,Agrela,2024-12-17 16:53:57.739,5,18
